event_id,meter_id,consumer_no,substation,feeder_id,zone,phase,voltage_v,current_a,frequency_hz,power_kw,power_factor,temperature_c,event_type,is_anomaly,severity,event_ts,batch_id
0cebcd2c-ea9e-4ea8-8390-d2cfeeff157a,TPC8309631,CON577157,SS_013,FDR_09,Mumbai_North,RYB,408.09,78.36,49.98,51.898,0.937,32.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
0030a876-8265-4200-afbb-2b3a9217de1b,TPC7981111,CON723110,SS_011,FDR_10,Mumbai_South,R,261.55,36.18,49.931,8.583,0.907,61.1,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:40,3
9943fd3f-73e7-4ad2-a22e-0ab0ff711bff,TPC3188544,CON526371,SS_017,FDR_10,Nashik,B,230.73,63.39,49.982,13.588,0.929,52.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
d7be0cbb-51e1-4af5-abcd-c5efcc57c3d3,TPC2516859,CON590055,SS_019,FDR_06,Nashik,R,233.96,44.56,50.048,8.987,0.862,52.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
88bfc870-7c7a-4554-a074-6a64a69b664e,TPC9030905,CON574740,SS_013,FDR_06,Mumbai_North,Y,234.52,56.19,49.869,11.899,0.903,41.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
97e290e7-1a6f-4129-b3fc-617f3aefa378,TPC3398946,CON493941,SS_018,FDR_08,Lonavala,Y,281.37,13.05,50.059,3.136,0.854,70.7,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:40,3
4993febe-337a-40aa-83c8-1dcecc773d96,TPC8257343,CON736907,SS_010,FDR_01,Mumbai_South,Y,223.25,55.78,50.065,11.195,0.899,58.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
37fccb0d-f031-478a-a4e9-185c89c4e897,TPC9524230,CON230565,SS_019,FDR_01,Mumbai_North,R,279.7,25.0,49.977,6.021,0.861,72.5,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:40,3
c2fbb79b-037b-429f-9657-58bd12030a66,TPC2943510,CON186740,SS_019,FDR_06,Nashik,R,232.37,65.27,49.938,13.483,0.889,34.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
4f235373-32f1-4c70-898d-a1f75ce8c938,TPC1962278,CON940120,SS_010,FDR_04,Mumbai_South,B,233.27,79.36,49.908,18.031,0.974,33.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
bda36547-59ea-4a82-bb70-1d4629b214be,TPC9630576,CON320010,SS_018,FDR_09,Mumbai_North,R,232.16,6.85,50.086,1.463,0.92,38.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
f74c55d2-e723-4691-815a-2ab6c0bc4555,TPC8162011,CON461904,SS_008,FDR_02,Pune,Y,230.65,29.49,50.114,6.38,0.938,34.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
80626300-57c1-493a-ad71-0e55fd464092,TPC7805941,CON393260,SS_001,FDR_10,Pune,RYB,418.78,61.78,50.047,40.241,0.898,52.6,NORMAL,False,NORMAL,5/20/2026 4:40,3
ff47d2e7-f777-422b-b8ae-6f5d202ff43b,TPC1725234,CON147660,SS_020,FDR_08,Nashik,Y,233.99,70.43,50.062,14.42,0.875,57.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
97fd8cda-2792-457d-a46f-7d941518d1aa,TPC7310059,CON701008,SS_015,FDR_09,Lonavala,R,238.03,58.55,49.951,13.421,0.963,50.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
8d1c1c67-11cb-484b-b9b6-27ad816077c0,TPC7437499,CON450839,SS_001,FDR_08,Mumbai_South,B,234.55,67.03,49.883,15.36,0.977,37.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
97bbb978-4c86-45f9-91cd-55fd81e0105e,TPC8454997,CON582628,SS_011,FDR_04,Pune,R,230.05,11.44,49.874,2.432,0.924,50.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
175600c8-f028-4d23-a294-963e8307f3c8,TPC7231340,CON581078,SS_019,FDR_05,Lonavala,Y,222.49,14.64,50.122,3.12,0.958,50.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
b1227546-9ed6-4c91-a6af-55cbfeb7c2e0,TPC1637268,CON131181,SS_011,FDR_03,Lonavala,B,229.29,48.94,50.03,10.167,0.906,54.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
0235d5be-49ef-4ac4-b8ed-5f43f65c4038,TPC4353429,CON430561,SS_006,FDR_09,Pune,B,236.87,52.13,49.955,11.965,0.969,58.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
b87f910f-dc35-40e0-86e8-3ff010a73823,TPC5510248,CON339930,SS_015,FDR_04,Lonavala,B,233.91,17.77,49.851,3.841,0.924,53.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
71b05f4b-ef7d-4fe9-9e10-0b728071636c,TPC4114773,CON732444,SS_003,FDR_01,Mumbai_South,R,0.0,0.0,0.0,0.0,0.0,31.1,OUTAGE,True,CRITICAL,5/20/2026 4:40,3
c37a2617-ca6f-4364-b33d-876aa4748859,TPC6239144,CON391595,SS_008,FDR_05,Pune,Y,232.84,18.41,50.018,4.081,0.952,58.9,NORMAL,False,NORMAL,5/20/2026 4:40,3
d34d9b66-189d-4dc0-9e43-32b380d02d9f,TPC7142860,CON353902,SS_007,FDR_04,Mumbai_North,B,222.21,35.63,50.098,6.849,0.865,40.6,NORMAL,False,NORMAL,5/20/2026 4:40,3
51df2e8c-d708-4607-be61-56a99641bce5,TPC1853227,CON739510,SS_014,FDR_09,Lonavala,RYB,400.35,70.91,49.902,45.336,0.922,49.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
12adb464-3327-43ab-8fee-8bf766841da3,TPC8242492,CON154658,SS_019,FDR_03,Mumbai_North,B,232.69,72.6,50.03,16.319,0.966,58.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
e0223d61-ac98-4fd8-86ba-9b58547bf73e,TPC7018085,CON269571,SS_014,FDR_06,Nashik,B,239.93,39.76,50.001,9.063,0.95,44.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
d377e0fc-dd93-44f6-bb7b-758ae37517a9,TPC5767774,CON479465,SS_018,FDR_01,Lonavala,R,189.12,42.88,49.996,7.185,0.886,50.2,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
4533c25c-9b19-410a-af11-410461bc5aef,TPC9358551,CON595815,SS_019,FDR_02,Nashik,R,230.54,38.22,49.881,7.631,0.866,46.9,NORMAL,False,NORMAL,5/20/2026 4:40,3
1829e198-5e69-448b-98d1-4100189d53c4,TPC3054985,CON722379,SS_010,FDR_04,Mumbai_South,RYB,398.95,62.91,49.913,40.776,0.938,53.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
74f0f0ca-713d-4ade-ab7c-f10d852d920a,TPC9310857,CON483000,SS_008,FDR_06,Nashik,R,224.4,47.55,50.145,10.115,0.948,33.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
b2436dbb-cd04-4efd-a618-b4fe0dd8220e,TPC7865502,CON695605,SS_016,FDR_04,Pune,R,228.92,30.96,49.904,6.931,0.978,41.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
b180bf91-dd44-46e7-965a-51d2b0a92d12,TPC4217649,CON420447,SS_011,FDR_01,Mumbai_North,B,220.7,48.12,50.145,9.197,0.866,46.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
36936152-2168-4928-a698-c2ab17fe9ae4,TPC5813961,CON214422,SS_002,FDR_02,Mumbai_South,RYB,414.78,36.08,49.936,23.64,0.912,34.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
dfaf20d1-063a-4270-a83d-79573603f6a1,TPC8453127,CON377981,SS_009,FDR_10,Pune,RYB,401.44,39.5,50.067,24.636,0.897,41.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
5bc74d09-1cc0-4235-8797-63a62c11931e,TPC1842522,CON211068,SS_018,FDR_06,Nashik,R,194.85,27.19,49.896,4.546,0.858,46.5,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
65ac5e52-3771-46ef-a06e-bdbebadf94af,TPC7194011,CON712536,SS_011,FDR_02,Mumbai_South,RYB,399.5,22.69,49.862,13.832,0.881,34.6,NORMAL,False,NORMAL,5/20/2026 4:40,3
70a3fb03-b6c7-4436-8c6b-ee19f59200b2,TPC7991345,CON341426,SS_004,FDR_05,Nashik,RYB,419.78,53.97,49.962,34.139,0.87,48.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
3b2487b7-b3c9-4c4b-87a5-c1049ae05283,TPC8542015,CON880254,SS_003,FDR_06,Mumbai_North,R,281.14,25.66,49.988,6.644,0.921,57.2,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:40,3
ae883fb4-5247-4616-94d7-2862ccf9fd98,TPC2713803,CON411698,SS_019,FDR_06,Lonavala,RYB,415.24,51.27,50.023,33.261,0.902,53.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
9a331e7a-38f6-467f-97eb-e6bd0e52c6f1,TPC8210605,CON630698,SS_009,FDR_06,Mumbai_North,Y,233.06,76.36,49.954,17.031,0.957,49.7,NORMAL,False,NORMAL,5/20/2026 4:40,3
457b86b6-5ea1-4d97-b06a-f512be4949bb,TPC2846704,CON931818,SS_017,FDR_04,Lonavala,Y,220.16,45.07,49.896,9.446,0.952,39.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
9ce12a0a-9368-4e05-bc18-b5eee13e62d3,TPC4428200,CON804773,SS_019,FDR_02,Mumbai_North,R,236.9,77.25,50.13,17.038,0.931,51.7,NORMAL,False,NORMAL,5/20/2026 4:40,3
c4ce6af3-11ae-4787-9223-2fa8440666a3,TPC1929446,CON752226,SS_004,FDR_04,Mumbai_North,R,229.55,54.56,50.041,10.934,0.873,42.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
fda5430b-82d4-4dd3-b18a-34d41ec8b9df,TPC4387575,CON997894,SS_005,FDR_06,Lonavala,Y,233.04,37.82,50.145,8.091,0.918,34.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
0b1e1c8c-9155-4c1a-b4a0-d90b3b43654b,TPC8877478,CON943821,SS_013,FDR_06,Mumbai_North,B,232.32,73.92,50.073,15.816,0.921,53.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
f66a8614-5fdd-45a0-852c-9571798d4a3c,TPC1100681,CON221078,SS_019,FDR_05,Mumbai_South,Y,230.23,4.46,49.913,0.962,0.937,59.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
8db2ca8e-2f95-4eb0-b528-621348ffd1f9,TPC5569755,CON477851,SS_013,FDR_01,Nashik,RYB,374.53,15.2,49.87,7.691,0.78,47.1,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
84636dbe-eb12-45af-8bb5-9f687a806518,TPC7651733,CON324891,SS_015,FDR_06,Nashik,R,239.49,27.31,49.855,5.828,0.891,34.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
824999b0-a157-42c3-8f81-12201405e8d8,TPC6548493,CON214828,SS_002,FDR_06,Nashik,RYB,339.43,30.77,50.055,14.255,0.788,59.6,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
3336e32f-7d19-45f3-ade9-b7ce66118015,TPC7222730,CON630584,SS_014,FDR_04,Mumbai_South,R,236.42,77.18,49.879,17.535,0.961,59.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
29380eb5-c0f3-4b98-90a5-eb36bf75a9c0,TPC2246254,CON995144,SS_016,FDR_01,Mumbai_North,B,230.59,30.33,50.053,6.56,0.938,37.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
40376c54-d755-4d16-8098-60547f7d61f2,TPC5671452,CON966122,SS_017,FDR_06,Lonavala,RYB,409.98,58.81,49.895,40.091,0.96,37.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
e538bffd-773e-4baa-8fb4-eaae3d4d9ce2,TPC4680393,CON991845,SS_019,FDR_03,Pune,RYB,414.63,49.4,50.034,34.271,0.966,50.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
d137a878-b7ab-4048-8a46-181ca1d2787f,TPC7649655,CON149502,SS_004,FDR_04,Mumbai_South,R,233.69,46.66,50.082,10.435,0.957,41.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
0bd4aa8b-3ca7-4338-974a-37fafad77ddc,TPC7647226,CON530838,SS_004,FDR_02,Nashik,R,233.85,7.08,50.119,1.479,0.893,59.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
296a44e5-48cb-4ee0-89e7-6836493c492f,TPC7141195,CON478088,SS_017,FDR_07,Lonavala,Y,236.86,64.16,49.855,14.422,0.949,48.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
45ce58bc-f992-4090-962d-f4b57539f892,TPC7562912,CON204224,SS_019,FDR_01,Mumbai_South,B,239.13,19.89,50.017,4.323,0.909,55.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
10cefda2-9184-4d9e-9e2f-14b3368ed5c4,TPC4590283,CON147401,SS_007,FDR_08,Mumbai_North,R,236.6,53.77,50.011,11.882,0.934,38.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
330142e6-fbb8-48ba-91f1-3a57c17be7ce,TPC8429303,CON863448,SS_001,FDR_01,Mumbai_South,R,220.87,39.19,49.923,8.422,0.973,38.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
cf17d2b6-fa6e-4ef2-aeba-c637b8fee466,TPC7428874,CON762383,SS_003,FDR_06,Mumbai_North,R,234.93,71.18,49.974,16.104,0.963,46.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
8899e537-619b-49d3-af4b-117ec3881eea,TPC1416988,CON578074,SS_020,FDR_06,Mumbai_North,B,232.81,37.96,49.951,8.502,0.962,55.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
15ec2cf3-4dc4-4952-a581-d1c6aeb5a91d,TPC6743486,CON127910,SS_018,FDR_02,Nashik,B,202.16,21.68,49.88,3.826,0.873,59.9,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
7ca82371-78c7-4da5-8885-0be76cb900b6,TPC1589673,CON598080,SS_020,FDR_01,Mumbai_South,Y,237.24,75.64,50.037,16.114,0.898,58.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
fe07940f-8de9-429f-87db-9313738fb617,TPC6615826,CON900147,SS_008,FDR_03,Mumbai_North,B,223.38,68.56,49.89,13.692,0.894,39.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
55920887-24e9-4866-bfac-f8cba8015712,TPC8350274,CON135760,SS_020,FDR_05,Mumbai_North,RYB,414.6,5.97,50.102,4.081,0.952,43.9,NORMAL,False,NORMAL,5/20/2026 4:40,3
102bf8e7-95d6-4cc3-9dac-ef9540ffd915,TPC9805034,CON771291,SS_016,FDR_08,Mumbai_South,B,225.42,11.67,50.122,2.389,0.908,57.9,NORMAL,False,NORMAL,5/20/2026 4:40,3
d0c42945-a857-46c5-a41c-4c3242779d4c,TPC4005661,CON898293,SS_014,FDR_06,Mumbai_North,R,223.29,69.55,50.046,14.023,0.903,47.2,NORMAL,False,NORMAL,5/20/2026 4:40,3
203a50e9-16be-403b-ad3b-11ddd13d860f,TPC6566794,CON201906,SS_007,FDR_10,Nashik,R,224.78,49.63,50.023,9.984,0.895,51.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
66875af4-e434-43ce-aee9-fe79c047d867,TPC5656708,CON105440,SS_020,FDR_08,Pune,B,226.63,39.91,50.057,8.231,0.91,41.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
b0dec008-c613-4f76-b618-474f7129d455,TPC2499262,CON891260,SS_004,FDR_04,Pune,Y,236.32,48.89,49.937,10.918,0.945,45.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
3cc4eed3-53b9-483e-b7a6-0cca0871a7f6,TPC3225076,CON688112,SS_009,FDR_01,Pune,B,237.85,15.58,49.933,3.469,0.936,58.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
42870d61-bc40-4f4a-b32d-b59d5bda087e,TPC2264444,CON122307,SS_015,FDR_03,Pune,B,228.5,32.32,49.866,6.802,0.921,55.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
2c6b63d6-078e-48f0-b3e7-5593b1da9e50,TPC2648018,CON769497,SS_015,FDR_05,Pune,Y,257.07,30.59,50.033,6.944,0.883,66.2,VOLTAGE_SPIKE,True,HIGH,5/20/2026 4:40,3
e4d06cf9-2fb7-47a2-b23f-57900141e63d,TPC9763303,CON197279,SS_014,FDR_01,Lonavala,R,225.27,29.64,50.696,5.575,0.835,64.0,FREQ_DEVIATION,True,MEDIUM,5/20/2026 4:40,3
3edeb844-479e-413e-8f3a-4f816daae2f9,TPC5379620,CON617273,SS_008,FDR_02,Mumbai_South,RYB,404.86,19.08,50.086,12.911,0.965,46.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
d9a6f264-1b53-4b9a-9967-ddca73857579,TPC8216130,CON697650,SS_005,FDR_04,Pune,B,233.1,64.02,50.012,13.192,0.884,46.9,NORMAL,False,NORMAL,5/20/2026 4:40,3
b91b3654-2c9b-463e-b29b-d28bcd405c09,TPC5562246,CON338359,SS_014,FDR_04,Mumbai_South,R,229.29,37.43,49.991,8.179,0.953,54.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
46aeb0dc-f432-4b94-9b97-c7856c014c98,TPC7359192,CON905424,SS_009,FDR_04,Pune,R,228.84,64.54,50.061,14.134,0.957,53.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
c387efa5-d1d5-4d9d-a67c-6cb3fa4889cd,TPC3720864,CON799343,SS_014,FDR_08,Nashik,R,235.69,35.44,50.024,8.044,0.963,54.7,NORMAL,False,NORMAL,5/20/2026 4:40,3
66541745-1399-4602-8cf4-615fc167a50d,TPC5445053,CON516124,SS_016,FDR_01,Pune,B,239.13,17.76,50.12,3.962,0.933,32.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
a967ba26-25e6-4e33-822c-24fb4bc6986a,TPC1942176,CON697665,SS_017,FDR_08,Lonavala,RYB,396.8,27.72,49.86,17.927,0.941,47.0,NORMAL,False,NORMAL,5/20/2026 4:40,3
e93abe12-dd66-43ad-b992-2591acb2e49f,TPC3192448,CON933383,SS_019,FDR_05,Nashik,R,233.39,63.23,50.066,12.913,0.875,41.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
e40b6e13-b84a-4fac-93c6-e5e5f89d303c,TPC4348757,CON624738,SS_014,FDR_06,Mumbai_South,RYB,414.79,58.76,50.053,39.26,0.93,51.8,NORMAL,False,NORMAL,5/20/2026 4:40,3
bb86ecb8-6fa3-4538-b5b6-954a1b007ca8,TPC9233183,CON989964,SS_017,FDR_07,Mumbai_South,R,238.52,4.89,50.09,1.004,0.861,45.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
f6e8882a-cf1e-4c9e-9c35-2e82144f6d20,TPC9781054,CON389027,SS_002,FDR_01,Lonavala,R,184.81,6.7,50.01,1.057,0.854,46.9,VOLTAGE_SAG,True,MEDIUM,5/20/2026 4:40,3
5cd78ced-2a04-4900-a163-65dd8c944184,TPC9921608,CON931319,SS_014,FDR_02,Nashik,R,230.47,64.13,49.926,13.686,0.926,38.7,NORMAL,False,NORMAL,5/20/2026 4:40,3
4539af13-c9ca-4d92-aa7a-2b1e86759418,TPC4795853,CON305251,SS_011,FDR_05,Mumbai_South,RYB,401.39,29.49,50.022,19.252,0.939,35.4,NORMAL,False,NORMAL,5/20/2026 4:40,3
e577bc8a-ca8d-4f9d-9ad6-784c8f6cf4ef,TPC4596583,CON543103,SS_002,FDR_04,Lonavala,RYB,400.09,10.03,50.085,6.304,0.907,53.1,NORMAL,False,NORMAL,5/20/2026 4:40,3
a503a445-41e0-4292-b35c-f2fa9f3e6342,TPC5291288,CON542632,SS_001,FDR_08,Pune,Y,236.24,43.44,49.988,9.708,0.946,50.7,NORMAL,False,NORMAL,5/20/2026 4:40,3
d133076e-dd09-4f72-abe5-8b04923ab22f,TPC3827643,CON631181,SS_010,FDR_08,Mumbai_North,R,236.64,73.61,49.994,15.729,0.903,33.3,NORMAL,False,NORMAL,5/20/2026 4:40,3
fc009e7c-d423-4e13-a0ba-32cc3db6f6d5,TPC6430409,CON158135,SS_003,FDR_07,Mumbai_South,RYB,418.48,39.34,50.004,26.091,0.915,40.5,NORMAL,False,NORMAL,5/20/2026 4:40,3
794c926f-eda4-4f23-9078-30692848da7a,TPC3561151,CON749134,SS_008,FDR_09,Lonavala,R,228.31,47.29,50.12,9.318,0.863,51.6,NORMAL,False,NORMAL,5/20/2026 4:40,3
